,neg,pos
toshiyuki,,1.0
toss,25.0,18.0
tossabl,,1.0
toswallow,1.0,
tot,1.0,
total,103.0,63.0
totalitarian,,4.0
totat,,1.0
tote,3.0,1.0
totfriend,,1.0
toto,1.0,
totopoulo,1.0,
totoro,,1.0
totti,,1.0
touch,65.0,132.0
toucha,,5.0
touchi,,2.0
touchston,1.0,
touchup,,1.0
touchyfe,,2.0
tough,42.0,42.0
toughasnail,1.0,1.0
toughen,,1.0
tougher,4.0,4.0
toughest,,4.0
toughguy,2.0,2.0
toughguyswhorar,,1.0
toughlook,1.0,
toughtalk,2.0,1.0
toulouselautrec,,2.0
toupeesport,,1.0
tour,13.0,23.0
tourdeforc,1.0,2.0
tourett,1.0,
tourfilm,,1.0
tourism,,1.0
tourist,8.0,8.0
tournament,5.0,1.0
tourniquet,1.0,
toursdeforc,,1.0
tout,1.0,2.0
tovoli,,1.0
tow,,4.0
toward,78.0,127.0
towel,1.0,
tower,7.0,11.0
town,111.0,182.0
towner,1.0,
townfolk,1.0,
towni,2.0,
townsfolk,8.0,4.0
townsgirl,,1.0
townspeopl,2.0,9.0
townsperson,,1.0
towtruck,1.0,
toxic,3.0,3.0
toy,21.0,117.0
tpm,1.0,
trace,14.0,11.0
traceabl,1.0,
tracer,1.0,
tracheotomi,,1.0
trachtenberg,2.0,
traci,2.0,17.0
track,55.0,44.0
tracker,1.0,1.0
tract,1.0,
traction,1.0,
trade,15.0,25.0
tradein,,1.0
trademark,14.0,9.0
trader,3.0,4.0
tradit,29.0,77.0
traffic,7.0,6.0
traffick,1.0,
traffik,,1.0
tragedi,12.0,42.0
trager,1.0,1.0
tragic,16.0,31.0
tragicom,,2.0
trail,6.0,15.0
trailer,54.0,44.0
trailera,1.0,
train,55.0,78.0
traine,,2.0
trainer,2.0,7.0
trainerconsult,1.0,
trainload,1.0,
trainspot,2.0,11.0
trainsrocki,,1.0
trait,14.0,9.0
traitor,1.0,
trajectori,2.0,2.0
tram,,1.0
tramp,1.0,4.0
trampi,,1.0
trampl,,1.0
trampolin,1.0,
tran,1.0,5.0
tranc,,1.0
tranisit,,1.0
trannsfer,,1.0
tranquil,,4.0
transact,,1.0
transatlant,,1.0
transcend,6.0,12.0
transcendent,1.0,1.0
transcript,1.0,1.0
transexu,,1.0
transfer,7.0,12.0
transfix,,1.0
transform,27.0,35.0
transformationi,,1.0
transfus,,1.0
transgress,1.0,2.0
transist,,1.0
transit,8.0,13.0
transitori,1.0,1.0
translat,7.0,19.0
transmiss,2.0,4.0
transmit,4.0,2.0
transmitt,,2.0
transpar,6.0,3.0
transpir,5.0,5.0
transplant,3.0,5.0
transport,18.0,27.0
transpos,,1.0
transsexu,3.0,3.0
transvestit,7.0,5.0
transvestitemedium,1.0,
transylvania,,2.0
transylvanian,,3.0
trap,37.0,14.0
trapez,1.0,
trapish,1.0,
trash,37.0,16.0
trashi,10.0,6.0
trashili,2.0,
trashtalk,,1.0
trashywel,,1.0
trask,,7.0
trauma,3.0,2.0
traumat,1.0,5.0
traumatis,,1.0
traumnovell,,1.0
travail,4.0,
travel,51.0,72.0
traver,,1.0
travers,1.0,
travesti,4.0,
travi,6.0,14.0
travolta,39.0,43.0
trawl,1.0,
tray,1.0,1.0
treac,,2.0
treacher,,3.0
treacheri,1.0,2.0
tread,1.0,6.0
treason,,1.0
treasur,7.0,9.0
treasureseek,,1.0
treasuri,,1.0
treat,43.0,71.0
treati,2.0,1.0
treatment,18.0,22.0
tree,24.0,21.0
treecov,1.0,
treehorn,,1.0
treehous,,2.0
treein,1.0,
treesurf,,1.0
treetop,,2.0
trejo,1.0,
trek,32.0,70.0
trekfanon,,1.0
trekker,,3.0
trekki,4.0,10.0
trembl,1.0,1.0
tremend,4.0,21.0
tremor,6.0,1.0
trench,,3.0
trenchcoat,1.0,1.0
trend,20.0,9.0
trendi,1.0,2.0
trendili,1.0,
trent,2.0,8.0
trepid,,4.0
trese,1.0,
trespass,1.0,
tretiak,,4.0
trevill,1.0,
trevor,3.0,1.0
trex,,1.0
trexi,1.0,
trey,1.0,
tri,525.0,402.0
triad,1.0,2.0
trial,18.0,27.0
triangl,9.0,5.0
triangular,1.0,
triannual,,1.0
tribal,1.0,2.0
tribe,36.0,12.0
tribeca,1.0,
tribesmen,,1.0
tribul,1.0,6.0
tribun,6.0,1.0
tribut,1.0,6.0
tributari,1.0,
tricia,1.0,1.0
trick,34.0,38.0
trickeri,3.0,3.0
tricki,6.0,4.0
trickl,1.0,
trickortreat,,1.0
trickster,,1.0
triedandtest,,1.0
triedandtru,2.0,5.0
trier,,1.0
trifl,3.0,1.0
trigger,5.0,5.0
triggerhappi,,1.0
trigonometri,1.0,
trilog,12.0,30.0
trim,2.0,5.0
trinca,,1.0
trini,,2.0
trinidad,,1.0
triniti,,2.0
trio,16.0,15.0
trip,55.0,41.0
tripe,6.0,1.0
tripl,3.0,2.0
tripleblad,1.0,
triplecross,1.0,1.0
tripledigit,2.0,
tripp,,2.0
tripper,1.0,
trippi,,1.0
trippier,,1.0
tripplehorn,3.0,3.0
triptych,,1.0
trish,2.0,
tristar,2.0,2.0
tristen,7.0,1.0
tristin,,1.0
trite,17.0,8.0
triton,,2.0
tritt,1.0,
triumph,11.0,23.0
triumphant,1.0,2.0
triva,,1.0
trivia,2.0,5.0
triviacostar,,1.0
triviairon,1.0,
trivial,4.0,6.0
trod,2.0,
trogolodist,1.0,
troi,8.0,4.0
trolley,1.0,
trollop,,1.0
troma,1.0,
tromp,,1.0
troop,9.0,6.0
trooper,36.0,44.0
trophi,4.0,5.0
tropic,4.0,5.0
tropp,,1.0
trot,2.0,3.0
troubadorgreek,,1.0
troubl,70.0,90.0
troublemak,1.0,1.0
troublesom,,3.0
trough,,1.0
trounc,,1.0
troup,1.0,3.0
trouser,1.0,2.0
trout,3.0,
troy,8.0,1.0
troyer,2.0,1.0
truce,,1.0
truck,25.0,13.0
truckchas,1.0,
trucker,2.0,
truckload,1.0,4.0
trucksploit,1.0,
trudg,,1.0
true,81.0,183.0
truea,,1.0
truecrim,1.0,
trueli,1.0,
truelif,1.0,1.0
truelov,,1.0
truer,3.0,4.0
truest,,2.0
truetoheart,1.0,
truetolif,1.0,2.0
truffaut,1.0,1.0
truli,86.0,117.0
truman,7.0,47.0
trumbul,,1.0
trump,4.0,2.0
trumpet,10.0,1.0
trumpetplay,,1.0
truncat,1.0,1.0
trundl,,1.0
trunk,11.0,8.0
trust,39.0,36.0
trusti,5.0,4.0
trustnoon,1.0,
trustworthi,,2.0
truth,42.0,75.0
tryingtobehip,1.0,
trys,2.0,
tryst,1.0,1.0
tsai,,1.0
tsavo,1.0,
tschomb,,1.0
tshirt,2.0,4.0
tshomb,,1.0
tso,,1.0
tsugawa,,1.0
tsui,15.0,2.0
tswsm,,9.0
tuan,,1.0
tub,4.0,2.0
tubbi,,1.0
tube,2.0,1.0
tubercular,,1.0
tubthump,,1.0
tucci,6.0,
tuck,1.0,2.0
tucker,1.0,18.0
tudeski,2.0,
tue,,1.0
tuesday,2.0,
tug,7.0,6.0
tugboat,2.0,
tugofwar,,1.0
tuition,1.0,
tulip,3.0,2.0
tullymor,,2.0
tumbl,1.0,3.0
tumbleweedlik,,1.0
tummi,1.0,
tumor,2.0,
tumultu,1.0,4.0
tumultuos,,1.0
tuna,2.0,
tune,24.0,35.0
tunemeist,1.0,
tunesand,,1.0
tunesbut,,1.0
tunnel,8.0,8.0
tunney,10.0,
tupac,,2.0
turboman,6.0,
turbul,5.0,3.0
turd,1.0,
turf,2.0,1.0
turgeon,2.0,
turgid,2.0,
turgidson,,1.0
turk,,2.0
turkey,22.0,3.0
turki,1.0,
turkish,1.0,1.0
turmoil,4.0,10.0
turn,346.0,360.0
turnaround,3.0,
turnedon,1.0,
turner,9.0,9.0
turnoff,,2.0
turnofthecenturi,1.0,
turnon,,1.0
turnpik,,2.0
turnstyl,,1.0
turntabl,,1.0
turpin,7.0,
turret,1.0,
turteltaub,2.0,
turtl,,3.0
turtleneck,1.0,
turtletaub,2.0,
turturro,2.0,8.0
tuscan,,1.0
tusk,1.0,
tussl,2.0,
tut,1.0,
tute,,1.0
tutelag,1.0,
tutor,1.0,3.0
tuttl,,1.0
tutus,,1.0
tuva,1.0,
tux,,1.0
tuxedo,,1.0
tv,152.0,90.0
tvconvers,1.0,
tvconversionmovi,1.0,
tvidea,1.0,
tvmovi,2.0,1.0
tvmovieish,1.0,
tvmovieoftheweek,1.0,
tvs,24.0,16.0
tvseri,1.0,1.0
tvstar,1.0,
twang,1.0,1.0
tweak,3.0,2.0
tweed,3.0,
tweeder,,1.0
tweedi,,3.0
twelfth,1.0,
twelv,8.0,7.0
twelveyearold,2.0,
twenti,31.0,33.0
twentieth,3.0,5.0
twentiethcenturi,,1.0
twentyeight,2.0,
twentyf,1.0,3.0
twentyfirstcenturi,1.0,
twentyfoottal,,1.0
twentyfour,1.0,
twentyminut,1.0,
twentyon,,4.0
twentypound,,1.0
twentysix,,1.0
twentysometh,3.0,2.0
twentysometyh,1.0,
twentytwo,,1.0
twentyyearold,,1.0
twice,45.0,23.0
twiggish,1.0,
twigsculptur,,1.0
twilight,7.0,9.0
twin,32.0,18.0
twinki,,2.0
twinkl,2.0,
twirl,1.0,
twist,94.0,98.0
twister,7.0,27.0
twisteroccurr,,1.0
twisti,,4.0
twistti,1.0,
twit,1.0,
twitch,3.0,2.0
twitchi,1.0,
two,602.0,678.0
twoanda,,1.0
twoandahalf,2.0,
twobit,1.0,3.0
twocenturi,,1.0
twoday,1.0,
twodimension,4.0,2.0
twofold,,2.0
twofoot,1.0,
twogun,1.0,
twohand,,1.0
twohead,,1.0
twohi,,6.0
twohour,10.0,3.0
twohourplus,,1.0
twomillion,,1.0
twominut,1.0,
twopart,,1.0
tworoom,,2.0
twosom,1.0,1.0
twotg,,1.0
twothen,1.0,
twothird,,2.0
twothousand,,1.0
twotim,,1.0
twoyear,2.0,
ty,1.0,
tycoon,3.0,4.0
tyke,1.0,2.0
tykwer,,2.0
tylenol,1.0,
tyler,18.0,12.0
type,74.0,81.0
typecast,4.0,5.0
typewrit,2.0,3.0
typhoon,5.0,
typic,43.0,75.0
typicallystimul,1.0,
typifi,,1.0
typist,1.0,
typo,1.0,
tyrani,,1.0
tyrann,,4.0
tyranni,1.0,2.0
tyrant,,1.0
tyrel,2.0,3.0
tyres,,1.0
tyson,3.0,
tzi,,1.0
tzipporah,,2.0
tzudik,,1.0
uber,3.0,
uberbuff,1.0,
uberhack,1.0,
ubertemptress,,1.0
uberthespian,1.0,
ubiquit,1.0,4.0
ucla,,1.0
udal,,5.0
udderley,,1.0
ufo,,5.0
uforel,,1.0
uforesearch,,1.0
ug,1.0,
uganda,1.0,
ugh,11.0,2.0
ugli,29.0,20.0
uglyass,1.0,
uh,8.0,2.0
uhf,,8.0
uhh,1.0,
uhhhhhm,1.0,
uhhm,1.0,
uhhuh,3.0,
uhm,1.0,
uhri,,3.0
uhuh,1.0,
uk,1.0,3.0
ulat,,1.0
ulcer,1.0,
ule,,9.0
uli,1.0,
ulim,1.0,
ullmann,,1.0
ulrich,10.0,
ulterior,2.0,2.0
ultim,83.0,95.0
ultimatum,2.0,
ultimo,,1.0
ultra,1.0,1.0
ultracheesi,,1.0
ultraconfid,,1.0
ultraconserv,1.0,
ultracool,2.0,2.0
ultraeccentr,,1.0
ultrahip,1.0,
ultrahug,,1.0
ultralow,,1.0
ultramaterialist,,1.0
ultramodern,,1.0
ultranaturalist,,1.0
ultraorthodox,,1.0
ultrareligi,1.0,
ultrasecret,1.0,1.0
ultraseri,1.0,
ultrastylish,1.0,
ultraviol,1.0,1.0
ultraviolet,,1.0
um,5.0,1.0
uma,9.0,14.0
umbrella,3.0,1.0
umm,2.0,1.0
ummm,1.0,1.0
umpir,1.0,
umpteen,,1.0
umpteenth,1.0,1.0
umptenth,,1.0
umteenth,,1.0
umu,1.0,
un,6.0,1.0
unab,,2.0
unabash,2.0,2.0
unabl,16.0,21.0
unabomb,2.0,2.0
unaccept,3.0,
unaccomplish,3.0,
unadulter,1.0,1.0
unaffect,,2.0
unafraid,1.0,2.0
unambigu,,1.0
unambiti,1.0,2.0
unamus,2.0,
unanim,1.0,2.0
unannounc,,1.0
unansw,6.0,5.0
unanswer,1.0,
unanticip,1.0,
unapologet,3.0,1.0
unapp,9.0,2.0
unappet,1.0,
unappreci,1.0,
unargu,,1.0
unarm,5.0,2.0
unasham,2.0,
unassert,,1.0
unassoci,,1.0
unassum,,3.0
unattain,,1.0
unattract,4.0,2.0
unauthor,1.0,1.0
unauthoris,1.0,
unavail,,1.0
unavoid,3.0,3.0
unawar,6.0,10.0
unbalanc,3.0,1.0
unbear,16.0,3.0
unbeaten,,2.0
unbeknown,,1.0
unbeknownst,5.0,4.0
unbelief,,1.0
unbeliev,31.0,21.0
unbeliv,,1.0
unbias,1.0,2.0
unbil,2.0,
unblink,1.0,1.0
unboard,,1.0
unborn,2.0,2.0
unbreak,2.0,3.0
unbrew,,1.0
unbridl,1.0,3.0
unbroken,1.0,2.0
unbusi,,1.0
unbutton,,1.0
uncanni,3.0,6.0
uncar,5.0,3.0
unceremoni,,3.0
uncertain,5.0,10.0
uncertainti,1.0,3.0
unchalleng,1.0,1.0
unchang,,4.0
uncharacterist,2.0,1.0
uncharismat,1.0,1.0
unchart,1.0,1.0
uncheck,1.0,1.0
unchristian,1.0,
uncl,5.0,15.0
unclaim,,1.0
unclean,,1.0
unclear,6.0,7.0
uncloth,1.0,1.0
uncomfort,15.0,16.0
uncommerci,1.0,
uncommon,,3.0
uncommun,1.0,
uncompel,1.0,2.0
uncompl,,2.0
uncomplet,1.0,1.0
uncompromis,,8.0
unconci,1.0,
uncondit,,2.0
unconsci,5.0,3.0
unconscion,,1.0
unconsid,,1.0
unconsol,,1.0
uncontrol,2.0,8.0
unconvent,7.0,6.0
unconvinc,20.0,5.0
uncoop,,1.0
uncork,,2.0
uncount,,1.0
uncouth,,1.0
uncov,15.0,10.0
uncreat,,1.0
uncredit,3.0,5.0
uncrown,1.0,
unctuous,1.0,2.0
uncut,1.0,5.0
und,,1.0
undaunt,,1.0
undead,2.0,3.0
undecid,2.0,
undefeat,1.0,
undefin,1.0,3.0
undemand,2.0,1.0
undeni,9.0,10.0
under,140.0,110.0
underachiev,3.0,2.0
underag,2.0,
underappreci,1.0,3.0
underbelli,1.0,1.0
underbid,,1.0
undercard,1.0,
undercov,12.0,4.0
undercurr,2.0,5.0
undercut,6.0,
underdevelop,16.0,6.0
underdog,3.0,3.0
underdon,,1.0
underdrawn,,1.0
underengag,1.0,
underestim,4.0,3.0
underfir,1.0,
undergo,6.0,2.0
undergon,,1.0
underground,10.0,8.0
underhand,2.0,
underl,2.0,2.0
underlin,,6.0
undermin,12.0,7.0
underneath,7.0,15.0
underperform,1.0,
underpin,1.0,3.0
underplay,,2.0
underr,9.0,16.0
underscor,4.0,2.0
underseen,,1.0
undersid,1.0,1.0
underst,6.0,12.0
understand,75.0,112.0
understat,1.0,7.0
understood,12.0,8.0
understudi,1.0,1.0
undertak,1.0,3.0
undertaken,,1.0
underton,1.0,6.0
underus,10.0,8.0
underutil,3.0,1.0
underw,,1.0
underwat,5.0,14.0
underway,1.0,3.0
underwear,4.0,1.0
underwhelm,4.0,
underwhelmingand,,1.0
underwood,8.0,1.0
underworld,7.0,6.0
underwritten,7.0,6.0
undeserv,5.0,1.0
undet,,1.0
undetect,2.0,1.0
undevelop,7.0,
undi,2.0,1.0
undicaprioesqu,,1.0
undid,1.0,
undifferenti,,1.0
undilut,,1.0
undirect,1.0,
undiscern,1.0,1.0
undiscov,5.0,1.0
undisneyish,,1.0
undisput,2.0,
undistinguish,3.0,1.0
undisturb,1.0,
undo,1.0,3.0
undocu,,1.0
undon,2.0,1.0
undoubt,11.0,5.0
undress,2.0,3.0
undul,,3.0
unduli,,1.0
unearth,2.0,2.0
uneas,,1.0
uneasi,3.0,9.0
uneasili,,1.0
uneduc,,2.0
unemot,,2.0
unempathet,1.0,
unemploy,2.0,8.0
unend,1.0,
unenerget,2.0,
unengag,2.0,1.0
unenjoy,1.0,
unentertain,4.0,
unenthusiast,2.0,
unenvi,,1.0
unequip,1.0,
unequivoc,3.0,2.0
uner,,1.0
unerot,,1.0
unerv,,1.0
uneth,,1.0
unev,2.0,
uneven,14.0,11.0
unexcept,1.0,1.0
unexcit,5.0,
unexist,1.0,
unexpect,25.0,46.0
unexplain,3.0,4.0
unexploit,1.0,
unexplor,1.0,1.0
unextraordinari,,1.0
unfail,1.0,
unfair,8.0,15.0
unfaith,3.0,5.0
unfamiliar,6.0,6.0
unfathom,2.0,2.0
unfaz,1.0,
unfeas,,1.0
unfeel,1.0,2.0
unfetch,1.0,
unfilm,1.0,
unfilmableth,1.0,
unfinish,1.0,4.0
unfit,3.0,1.0
unflashi,,2.0
unflatt,,2.0
unflinch,,2.0
unfloss,1.0,
unflush,1.0,
unfocus,6.0,2.0
unfold,14.0,25.0
unforc,1.0,1.0
unforeseen,,2.0
unforgett,6.0,10.0
unforgettableperhap,,1.0
unforgiv,9.0,5.0
unforgiven,,3.0
unfortun,188.0,116.0
unfortunat,1.0,
unfortunatet,1.0,
unfriend,,3.0
unfrozen,,1.0
unfunni,54.0,9.0
unfunniest,2.0,
unfurl,1.0,
ungar,1.0,2.0
unger,4.0,4.0
unglamor,,1.0
unglori,1.0,
ungod,2.0,
unhappi,7.0,21.0
unhappili,1.0,2.0
unharm,1.0,1.0
unhealthi,3.0,
unheard,1.0,6.0
unheardof,1.0,
unherald,1.0,
unhing,,4.0
unhip,2.0,2.0
unholi,1.0,1.0
unhurri,,2.0
unicorn,1.0,
unidentifi,1.0,3.0
unidoliz,,1.0
unifi,1.0,2.0
uniform,10.0,18.0
unimagin,10.0,4.0
unimpeach,,1.0
unimport,2.0,2.0
unimpress,6.0,2.0
uninfect,1.0,
uninform,1.0,1.0
uninhabit,,1.0
uninhibit,,1.0
uniniti,,3.0
uninsight,2.0,
uninspir,25.0,3.0
uninsur,1.0,
unintellig,5.0,2.0
unintend,,3.0
unintent,26.0,7.0
uninterest,40.0,8.0
uninterrupt,1.0,
unintrigu,1.0,
uninvit,1.0,1.0
uninvolivng,1.0,
uninvolv,16.0,2.0
union,3.0,7.0
uniq,,1.0
uniqu,32.0,64.0
uniron,1.0,
unisol,3.0,
unison,,2.0
unit,30.0,50.0
unitent,1.0,
uniti,1.0,2.0
univers,38.0,58.0
unjust,3.0,5.0
unjustifi,1.0,1.0
unjustify,,1.0
unkempt,2.0,
unkind,1.0,1.0
unknow,7.0,4.0
unknown,18.0,17.0
unkrich,,1.0
unlaw,,2.0
unleash,9.0,4.0
unledup,1.0,
unless,45.0,18.0
unlicens,,1.0
unlik,77.0,98.0
unlimit,3.0,1.0
unlisten,,1.0
unload,,1.0
unlock,2.0,1.0
unlucki,,1.0
unmad,1.0,
unmask,,2.0
unmatch,,1.0
unmemor,1.0,1.0
unmenac,1.0,
unment,,1.0
unmistak,5.0,3.0
unmotiv,2.0,
unmov,3.0,
unnam,4.0,5.0
unnatur,2.0,1.0
unneccesari,1.0,
unnecessari,27.0,20.0
unnecessarili,5.0,5.0
unneed,,2.0
unnerrv,,1.0
unnerv,,5.0
unnot,3.0,3.0
unnoteworthi,1.0,
unnotic,1.0,2.0
unobject,1.0,
unobserv,1.0,
unobtrus,,2.0
unoffens,,1.0
unoffici,2.0,1.0
unoppos,,1.0
unorigin,13.0,5.0
unorthodox,2.0,5.0
unown,2.0,
unpaid,1.0,
unparal,,1.0
unparallel,,1.0
unpardon,1.0,
unpav,,1.0
unperturb,,2.0
unplay,1.0,
unpleas,16.0,11.0
unplug,2.0,
unpolish,,1.0
unpop,1.0,
unpopular,1.0,2.0
unpreced,3.0,2.0
unpredict,10.0,18.0
unprepar,1.0,2.0
unpretenti,,3.0
unprint,1.0,
unproduc,1.0,
unprofession,2.0,1.0
unpromis,1.0,2.0
unprotect,,1.0
unpublish,,1.0
unpur,,1.0
unqualifi,1.0,
unquest,,2.0
unquestion,,3.0
unrat,,1.0
unravel,1.0,6.0
unreal,4.0,5.0
unrealist,18.0,6.0
unrealisticlook,1.0,
unreason,4.0,2.0
unrecogniz,2.0,5.0
unredeem,2.0,1.0
unrefin,1.0,
unrel,8.0,6.0
unreleas,,1.0
unrelentless,,1.0
unreli,,1.0
unremark,4.0,5.0
unremit,1.0,
unrepent,1.0,1.0
unrequisit,,1.0
unrequit,2.0,4.0
unresolv,2.0,5.0
unrest,,1.0
unrestrain,,6.0
unromant,1.0,1.0
unruli,2.0,
unsatisfactori,3.0,
unsatisfi,14.0,12.0
unsatisi,1.0,
unsavori,,3.0
unscari,3.0,1.0
unscath,2.0,2.0
unschool,1.0,
unscrupul,2.0,3.0
unseason,,1.0
unseen,6.0,12.0
unselfconsci,,1.0
unsentiment,1.0,1.0
unsettl,8.0,15.0
unsexi,1.0,
unshaven,,2.0
unsheath,,1.0
unsign,1.0,
unsink,,1.0
unskil,1.0,
unsoci,,1.0
unsophist,1.0,1.0
unsound,1.0,
unspar,,1.0
unspeak,1.0,1.0
unspecifi,,1.0
unspectacular,3.0,3.0
unspoken,2.0,6.0
unspool,1.0,2.0
unstabl,4.0,5.0
unstimul,,1.0
unstopp,2.0,2.0
unstructur,1.0,
unsubstanti,1.0,
unsubtl,2.0,3.0
unsuccess,12.0,7.0
unsuit,1.0,1.0
unsung,2.0,
unsupport,1.0,
unsur,5.0,7.0
unsurpass,,1.0
unsurpris,1.0,6.0
unsurprisingfashion,,1.0
unsuspect,9.0,3.0
unsympathet,2.0,4.0
untal,2.0,2.0
untam,2.0,1.0
untangl,,1.0
untap,,1.0
unthank,1.0,
unthink,2.0,
unthril,1.0,
untidi,1.0,
until,129.0,167.0
untim,3.0,3.0
unto,1.0,
untouch,3.0,10.0
untrac,1.0,
untransl,,1.0
untru,,1.0
untrust,1.0,
unturn,1.0,
unus,1.0,2.0
unusu,15.0,36.0
unveil,2.0,6.0
unviabl,,1.0
unvirgin,1.0,
unw,,3.0
unwant,1.0,4.0
unwarr,,1.0
unwatch,12.0,3.0
unwav,,3.0
unwelcom,4.0,2.0
unwil,6.0,1.0
unwilling,2.0,1.0
unwin,,1.0
unwind,2.0,2.0
unwis,2.0,2.0
unwit,3.0,12.0
unwork,2.0,
unworthi,2.0,1.0
unwrap,,1.0
unwritten,1.0,3.0
unzip,,9.0
up,1118.0,1076.0
upandcom,2.0,4.0
upandup,1.0,2.0
upbeat,7.0,8.0
upbring,,2.0
upcom,12.0,7.0
updat,24.0,4.0
updraft,,2.0
upfront,,3.0
upgrad,,1.0
upham,1.0,
upheav,1.0,1.0
uphil,,1.0
uphold,1.0,3.0
upholst,,1.0
upin,1.0,
upkeep,,1.0
uplift,4.0,11.0
upload,2.0,
upmor,,1.0
upmost,1.0,
upn,2.0,
upon,103.0,115.0
upper,3.0,20.0
upperclass,1.0,2.0
uppercrust,1.0,
uppiti,1.0,1.0
upright,1.0,1.0
upris,2.0,1.0
uproar,,2.0
uproari,1.0,4.0
uproot,1.0,
upror,1.0,
upscal,1.0,2.0
upset,6.0,19.0
upsid,9.0,4.0
upsidedown,,2.0
upstag,5.0,4.0
upstair,3.0,3.0
upstand,1.0,
upstart,1.0,2.0
upstat,,3.0
upsurg,,1.0
upteenth,,1.0
uptight,5.0,3.0
uptod,1.0,
upward,1.0,2.0
upwardlymobil,,1.0
urban,39.0,15.0
urbaniak,,1.0
urbanit,1.0,1.0
urbanlegend,2.0,
urg,14.0,20.0
urgenc,7.0,5.0
urgent,1.0,1.0
urin,3.0,4.0
urinari,1.0,
urkel,1.0,
url,,1.0
urn,1.0,
ursula,,2.0
usa,8.0,4.0
usaf,1.0,
usag,5.0,4.0
usda,,1.0
use,354.0,447.0
usedup,1.0,
useless,17.0,6.0
user,2.0,3.0
usher,3.0,2.0
usmexico,1.0,
uss,,1.0
ussr,,2.0
ustinov,7.0,
usual,120.0,152.0
usuallysplendid,1.0,
usurp,2.0,
ut,1.0,
uta,,1.0
utah,1.0,3.0
util,13.0,19.0
utilis,1.0,2.0
utmost,2.0,
utopia,1.0,6.0
utopian,1.0,1.0
utter,55.0,46.0
utterlypointless,1.0,
uturn,6.0,1.0
uuuhmm,1.0,
uuuuuuggggggglllllllyyyyi,1.0,
uv,1.0,
uzifir,1.0,
vacanc,,5.0
vacant,4.0,4.0
vacat,28.0,16.0
vacation,1.0,
vaccaro,,1.0
vaccin,1.0,1.0
vacil,1.0,
vacuous,6.0,2.0
vacuum,2.0,2.0
vadar,1.0,
vader,1.0,16.0
vadi,,1.0
vagin,,2.0
vagu,18.0,21.0
vaguest,1.0,1.0
vahvahvoom,1.0,
vail,,5.0
vaild,,1.0
vain,6.0,4.0
val,10.0,11.0
valderrama,1.0,
valek,8.0,
valenti,,1.0
valentin,1.0,2.0
valentina,1.0,
valeri,13.0,4.0
valeria,3.0,
valet,,2.0
valiant,4.0,3.0
valid,6.0,9.0
valjean,,11.0
valletta,1.0,
valley,11.0,3.0
valli,,1.0
vallick,1.0,
valor,,1.0
valour,,1.0
valu,51.0,37.0
valuabl,4.0,8.0
valuesbad,1.0,
vamir,1.0,
vamp,8.0,
vampi,,1.0
vampir,82.0,78.0
vampira,,1.0
vampirefest,,1.0
vampirefilm,2.0,1.0
vampyr,,1.0
van,94.0,96.0
vanc,,2.0
vancouv,1.0,3.0
vandal,,2.0
vandamm,1.0,
vander,1.0,
vandercav,1.0,
vandernoot,,1.0
vanessa,9.0,4.0
vanguard,1.0,
vanilla,1.0,
vanish,14.0,7.0
vaniti,8.0,8.0
vanna,1.0,
vanni,4.0,
vanquish,1.0,1.0
vansih,1.0,
vantag,,2.0
vanzant,1.0,
vapid,9.0,1.0
vapor,1.0,
var,2.0,
varden,,1.0
varela,,1.0
varga,1.0,
vari,6.0,20.0
variabl,,2.0
variant,2.0,2.0
variat,10.0,13.0
varieti,9.0,22.0
various,44.0,63.0
varney,,3.0
varsiti,7.0,4.0
vartan,1.0,3.0
vasquez,,2.0
vassili,,2.0
vast,7.0,21.0
vat,1.0,
vatican,5.0,1.0
vaudevill,1.0,1.0
vaughan,,3.0
vaughn,2.0,13.0
vault,6.0,6.0
vaus,,1.0
vavavavoom,1.0,
vc,1.0,
vci,2.0,
vcr,1.0,6.0
ve,3.0,13.0
veer,5.0,9.0
vega,41.0,39.0
vegasbas,1.0,1.0
vegasstyl,,1.0
veget,1.0,2.0
vegetablesoften,,1.0
vegetarian,,1.0
veggi,1.0,
vehem,,1.0
vehement,,1.0
vehicl,45.0,17.0
vehicular,1.0,
veil,2.0,1.0
vein,11.0,7.0
veini,2.0,
veinott,,1.0
velda,2.0,
velicorapt,1.0,
velma,,1.0
veloc,1.0,1.0
veloz,3.0,1.0
velvet,6.0,13.0
venabl,,1.0
venal,1.0,
vend,1.0,
vendela,2.0,
vendetta,2.0,
vendor,1.0,3.0
veneer,1.0,4.0
vener,3.0,2.0
venetian,,1.0
venetianlook,,1.0
veng,3.0,4.0
vengeanc,10.0,6.0
venic,2.0,15.0
venier,,1.0
venkman,1.0,
venner,,1.0
venom,2.0,2.0
venomhotmail,,1.0
venora,3.0,
vent,1.0,5.0
ventil,,1.0
ventricl,1.0,
ventur,12.0,18.0
ventura,10.0,1.0
venturaish,,1.0
venturastyl,1.0,
venu,2.0,1.0
vera,4.0,4.0
verac,1.0,1.0
verbal,6.0,16.0
verbatim,1.0,
verber,,1.0
verbinski,1.0,
verdel,,1.0
verdict,1.0,5.0
verduzco,1.0,
verg,4.0,7.0
vergil,,2.0
verhoeven,34.0,20.0
verhoven,10.0,
veri,526.0,782.0
verifi,1.0,2.0
verisimilitud,,2.0
verit,7.0,4.0
verlain,10.0,
verma,,2.0
vermin,,1.0
