,neg,pos
spam,,1.0
span,7.0,12.0
spaniard,1.0,3.0
spanish,4.0,16.0
spank,1.0,1.0
spar,1.0,2.0
spare,12.0,19.0
spark,20.0,32.0
sparkl,3.0,10.0
sparkler,,1.0
spars,2.0,2.0
spartacus,5.0,
sparticus,,1.0
spasmod,,1.0
spastic,2.0,
spasticbutfriend,,1.0
spat,1.0,3.0
spatial,,1.0
spatter,2.0,
spatula,,1.0
spawn,75.0,16.0
speak,86.0,91.0
speakeasi,,1.0
speakeasytyp,,1.0
speaker,4.0,2.0
spear,1.0,1.0
speci,39.0,34.0
special,208.0,215.0
specialeffect,1.0,4.0
specialis,2.0,1.0
specialist,4.0,3.0
specif,24.0,35.0
specifi,,2.0
specimen,,1.0
specliast,1.0,
spectacl,5.0,16.0
spectacular,23.0,45.0
spectacularalmost,1.0,
spectat,,1.0
specter,2.0,1.0
spector,1.0,1.0
spectr,1.0,
spectrum,1.0,2.0
specul,4.0,5.0
sped,,1.0
speech,29.0,45.0
speechimpair,1.0,
speechless,4.0,1.0
speed,42.0,37.0
speedboat,2.0,
speeder,1.0,
speedi,,1.0
speedili,2.0,
speedread,1.0,
speer,,1.0
speilberg,2.0,
spelenetik,1.0,
spell,15.0,20.0
spellbind,,1.0
spellbound,,1.0
spenc,1.0,
spencer,2.0,19.0
spend,99.0,95.0
spent,54.0,45.0
spera,,3.0
sperm,2.0,1.0
spetter,1.0,
spew,5.0,5.0
spheeri,1.0,2.0
sphere,18.0,
spheric,,1.0
sphinx,1.0,
spi,23.0,28.0
spice,52.0,5.0
spiceworld,4.0,
spici,3.0,1.0
spicoli,1.0,
spider,3.0,5.0
spiderman,1.0,
spiderscorpioncrab,,1.0
spiel,1.0,1.0
spielberg,22.0,77.0
spielberginspir,,1.0
spielbergkatzenberggeffen,,1.0
spier,4.0,
spiffi,4.0,
spike,8.0,13.0
spikedhair,1.0,
spill,8.0,10.0
spillan,11.0,
spin,22.0,21.0
spind,1.0,
spindoctor,,1.0
spine,2.0,2.0
spinechil,,1.0
spineless,,1.0
spinella,,1.0
spiner,3.0,2.0
spinoff,2.0,2.0
spinosauraus,1.0,
spinosaurus,,1.0
spinster,,1.0
spiral,8.0,2.0
spire,1.0,
spirit,30.0,57.0
spiritdead,,1.0
spiritless,1.0,
spiritu,12.0,18.0
spiritualist,1.0,1.0
spit,6.0,8.0
spite,10.0,14.0
spitlik,,1.0
splash,3.0,8.0
splat,3.0,
splatter,6.0,3.0
spleen,2.0,
splein,,2.0
splendid,4.0,7.0
splendor,3.0,2.0
splendour,1.0,
splenetik,1.0,
splice,5.0,3.0
splish,1.0,
split,6.0,21.0
splitlevel,1.0,
splitscreen,1.0,1.0
splitsecond,1.0,
splotti,,1.0
spock,1.0,1.0
spocklik,,1.0
spoil,16.0,25.0
spoiledrichgirl,,1.0
spoiler,20.0,30.0
spoilerfil,1.0,
spoilsport,,1.0
spoke,4.0,7.0
spoken,10.0,24.0
spokesman,,2.0
spokesperson,1.0,
spokeswoman,1.0,
spolier,1.0,
spong,2.0,
sponsor,1.0,2.0
sponsorship,1.0,
spontan,12.0,11.0
spontena,1.0,
spoof,21.0,17.0
spooferi,,1.0
spook,,2.0
spooketeria,1.0,
spooki,6.0,5.0
spoon,3.0,15.0
spoonf,1.0,1.0
sporad,10.0,2.0
sport,48.0,15.0
sporti,6.0,
sportscar,1.0,
sportscast,3.0,
sportsmanship,,1.0
spot,44.0,46.0
spotless,,2.0
spotlight,5.0,11.0
spoton,1.0,1.0
spotti,1.0,1.0
spous,5.0,3.0
spousal,2.0,
spout,12.0,3.0
sppedboat,,1.0
sprang,1.0,2.0
sprawl,4.0,6.0
spray,9.0,
spraypaint,1.0,
spread,14.0,17.0
spree,3.0,2.0
spri,,1.0
spring,13.0,18.0
springboard,2.0,1.0
springer,6.0,9.0
springfield,1.0,
springsteen,,5.0
sprinkl,7.0,9.0
sprinkler,2.0,
sprint,2.0,2.0
sprinter,1.0,
sprite,1.0,2.0
sprocket,1.0,1.0
sprous,3.0,
spruce,2.0,1.0
sprung,1.0,2.0
spud,,2.0
spun,1.0,
spungen,1.0,
spunk,2.0,5.0
spunki,6.0,4.0
spur,1.0,3.0
spurgeon,,2.0
spurgin,1.0,
spurn,2.0,
spurnedpsychosgettingtheirreveng,1.0,
spurt,3.0,1.0
sputnik,,3.0
sputter,6.0,2.0
spyglass,,2.0
spyrom,1.0,
squabbl,3.0,3.0
squad,30.0,7.0
squaddi,,1.0
squader,1.0,
squadron,2.0,3.0
squalid,1.0,2.0
squall,1.0,
squalor,,1.0
squander,6.0,1.0
squar,13.0,10.0
squarejaw,1.0,1.0
squaresoft,,1.0
squarish,,2.0
squash,,2.0
squat,,1.0
squeak,1.0,
squeaker,,1.0
squeaki,1.0,2.0
squeakyclean,1.0,
squeal,4.0,5.0
squeamish,,3.0
squeez,8.0,8.0
squelch,1.0,
squemish,,1.0
squib,,1.0
squid,4.0,
squidlik,1.0,
squigg,,1.0
squint,2.0,1.0
squintyey,2.0,
squirm,5.0,2.0
squirminduc,,1.0
squirrel,,2.0
squirt,1.0,
squish,3.0,1.0
ss,1.0,1.0
sstyle,2.0,
st,9.0,15.0
stab,16.0,13.0
stabbinaplenti,,1.0
stabil,5.0,7.0
stabl,5.0,4.0
staccato,2.0,
stacey,3.0,2.0
staci,,3.0
stack,7.0,6.0
stadium,,3.0
staff,1.0,9.0
stag,3.0,
stage,43.0,67.0
stagger,3.0,7.0
stagi,1.0,2.0
stagnant,2.0,2.0
stagnat,1.0,1.0
stagner,,2.0
stahl,4.0,11.0
stain,,5.0
stainedglass,1.0,
stair,2.0,3.0
stake,7.0,15.0
stakeout,2.0,
stalag,,1.0
stale,15.0,10.0
stalingrad,,1.0
stalk,34.0,6.0
stalkandslash,1.0,
stalker,10.0,2.0
stall,6.0,2.0
stallion,1.0,1.0
stallon,40.0,17.0
stalloneston,1.0,
stalwart,,1.0
stamina,,4.0
stammer,2.0,1.0
stamp,18.0,7.0
stamped,1.0,3.0
stamper,2.0,1.0
stan,3.0,6.0
stanc,,5.0
stand,100.0,131.0
standard,46.0,43.0
standbi,2.0,
standin,2.0,2.0
standoff,,4.0
standoffish,,1.0
standout,6.0,25.0
standpoint,4.0,5.0
standup,7.0,3.0
stanisla,,1.0
stank,1.0,
stanley,6.0,17.0
stanleyvill,,1.0
stansfield,2.0,
stanton,2.0,6.0
stanwyckgloria,,1.0
stanz,1.0,
stapl,8.0,7.0
stapleton,,2.0
star,392.0,491.0
starbuck,1.0,1.0
starcross,1.0,2.0
stardom,7.0,12.0
stardust,3.0,1.0
stare,24.0,11.0
stargat,2.0,5.0
stargaz,,1.0
stargher,,11.0
stark,4.0,20.0
starl,,2.0
starlet,2.0,5.0
starlight,,1.0
starmak,,4.0
staro,,1.0
starphoenix,,1.0
starpow,2.0,
starringliam,,1.0
starship,14.0,38.0
starstruck,1.0,1.0
starstud,2.0,1.0
starsystem,,1.0
start,266.0,278.0
starter,3.0,4.0
startl,8.0,27.0
startlingbuteffect,,1.0
startortur,1.0,
startpollock,,1.0
starv,2.0,7.0
stash,3.0,4.0
stat,,1.0
state,86.0,133.0
statement,21.0,21.0
statementmak,,1.0
stateoftheart,3.0,2.0
stater,1.0,
staterun,,1.0
statesanct,,1.0
statesid,1.0,2.0
statesmanlik,,1.0
statesmen,,1.0
statham,1.0,
static,5.0,6.0
station,27.0,41.0
statist,1.0,1.0
statu,7.0,8.0
statuesqu,,1.0
statur,4.0,3.0
status,11.0,22.0
staunch,,1.0
staunton,,1.0
stavro,6.0,3.0
stay,95.0,98.0
stayin,,1.0
steadfast,1.0,
steadi,4.0,10.0
steadicam,2.0,
steadili,3.0,2.0
steadiocam,,1.0
steadyd,,1.0
steak,1.0,3.0
steal,62.0,65.0
stealer,,4.0
stealthi,,1.0
steam,9.0,7.0
steamcontrol,1.0,
steami,3.0,2.0
steamier,,1.0
stear,,1.0
steed,7.0,
steel,9.0,11.0
steelfactori,,1.0
steelgray,,1.0
steeli,1.0,1.0
steelyey,,1.0
steen,,1.0
steenburgen,2.0,
steep,2.0,3.0
steer,1.0,5.0
steerag,,4.0
stefanson,1.0,
steig,,1.0
steiger,4.0,8.0
stein,7.0,3.0
steinberg,1.0,1.0
steinfeld,1.0,
stella,3.0,1.0
stellan,2.0,9.0
stellar,4.0,10.0
stem,3.0,4.0
stench,1.0,1.0
stendahl,,1.0
stendhal,,1.0
stentorian,,1.0
step,47.0,60.0
stepaway,,1.0
stepchildren,,1.0
stepdaught,3.0,1.0
stepfath,2.0,2.0
stepford,1.0,
stephan,2.0,3.0
stephani,,1.0
stephanopolusstyl,,1.0
stephen,20.0,60.0
stephi,4.0,
stephn,,1.0
stepin,,1.0
stepmom,,2.0
stepmoth,1.0,1.0
stepp,1.0,
stepson,1.0,1.0
stereo,4.0,8.0
stereoscop,1.0,
stereotyp,67.0,31.0
steril,3.0,2.0
steriotyp,,1.0
sterl,3.0,2.0
stern,11.0,6.0
steroid,5.0,1.0
sterotyp,1.0,1.0
stetson,,1.0
steve,55.0,49.0
steven,52.0,49.0
stevi,,1.0
stew,4.0,1.0
stewardess,2.0,1.0
stewart,6.0,28.0
stick,37.0,40.0
stickel,1.0,
sticker,2.0,1.0
stickhandl,1.0,
sticki,2.0,1.0
stickiest,1.0,
sticktowhatyoudobest,1.0,
stieger,3.0,
stier,1.0,
stiff,11.0,9.0
stiffasaboard,1.0,
stiffest,,1.0
stifl,6.0,2.0
stifler,5.0,1.0
stigmata,21.0,
stile,1.0,5.0
stiletto,2.0,
stilettoheel,1.0,
still,327.0,416.0
stillact,1.0,
stillal,1.0,
stillborn,1.0,
stiller,4.0,39.0
stillliv,1.0,
stillman,2.0,7.0
stilloper,1.0,
stilt,6.0,7.0
stimul,3.0,10.0
sting,5.0,4.0
stink,13.0,3.0
stinker,8.0,2.0
stinki,1.0,3.0
stinkiest,1.0,
stint,3.0,
stipend,1.0,
stir,11.0,17.0
stirl,,1.0
stirsh,,1.0
stitch,,5.0
stock,33.0,22.0
stockard,2.0,4.0
stocki,,1.0
stockshoot,,1.0
stoddard,1.0,
stogi,1.0,1.0
stoic,6.0,5.0
stoicism,1.0,
stoke,,2.0
stoker,1.0,
stole,6.0,6.0
stolen,17.0,21.0
stolenfromnolessthanthreemovi,1.0,
stoli,1.0,
stoltz,7.0,
stomach,12.0,11.0
stomachturn,,1.0
stomp,3.0,2.0
stomper,,1.0
stone,66.0,49.0
stonecutt,,1.0
stonefac,1.0,
stoner,5.0,1.0
stongwil,,1.0
stoni,,1.0
stood,12.0,7.0
stoog,4.0,1.0
stooli,,1.0
stoop,7.0,
stop,126.0,125.0
stopanim,1.0,
stopmot,,1.0
stopov,,1.0
stoppabl,,1.0
stoppard,1.0,5.0
stopper,,2.0
storag,1.0,4.0
store,40.0,58.0
storefront,1.0,
storh,1.0,
stori,679.0,946.0
stork,,1.0
storm,28.0,21.0
stormar,7.0,4.0
stormi,2.0,6.0
stormtroop,2.0,
storyboard,6.0,1.0
storyboardtoscen,1.0,
storybook,1.0,1.0
storydriven,,1.0
storylin,36.0,54.0
storylinei,,1.0
storytel,15.0,35.0
storywis,,1.0
stott,3.0,3.0
stout,2.0,1.0
stove,1.0,
stow,4.0,
stowaway,1.0,1.0
straddl,,1.0
strage,1.0,
straight,79.0,44.0
straightahead,,1.0
straightarrow,1.0,
straighten,4.0,2.0
straightest,1.0,
straightfac,1.0,2.0
straightforward,8.0,20.0
straightlac,3.0,2.0
straightman,1.0,
straightout,1.0,
straighttothecutoutbin,,1.0
straighttovideo,4.0,
strain,14.0,16.0
strait,,1.0
straitjacket,1.0,
straitlac,2.0,
strand,14.0,17.0
strang,84.0,100.0
strangelov,3.0,4.0
stranger,26.0,22.0
strangest,1.0,2.0
strangl,3.0,2.0
stranglehold,,1.0
strangler,1.0,
strap,10.0,6.0
strapless,1.0,
strapp,2.0,
strasberg,,1.0
strasser,4.0,1.0
strateg,3.0,6.0
strategi,5.0,7.0
strategist,1.0,
stratford,,3.0
strathairn,,4.0
stratham,,1.0
stratum,,2.0
strauss,,1.0
straw,3.0,2.0
strawberri,3.0,7.0
stray,7.0,10.0
streak,3.0,6.0
stream,6.0,4.0
streep,,7.0
street,66.0,84.0
streetcar,3.0,
streetcorn,,1.0
streetfight,1.0,
streetlik,,1.0
streetsmart,1.0,1.0
streetwalk,,1.0
streetwis,3.0,3.0
streisand,1.0,1.0
strength,17.0,47.0
strengthen,1.0,4.0
strenuous,1.0,
stress,4.0,14.0
stressedout,1.0,2.0
stretch,34.0,38.0
strewn,,1.0
stricken,2.0,1.0
strickler,,1.0
strict,25.0,19.0
stricter,,2.0
strictlybythenumb,1.0,
stride,1.0,8.0
strident,,2.0
strife,,2.0
strike,45.0,81.0
strikeout,3.0,
striker,,1.0
strindberg,2.0,
string,14.0,21.0
stringent,,1.0
stringfield,,1.0
stringi,1.0,1.0
stringladen,,1.0
strip,29.0,24.0
stripact,,2.0
stripclub,1.0,
stripe,,1.0
strippeddown,,1.0
stripper,7.0,8.0
stripteas,4.0,2.0
stripteasean,,1.0
strive,12.0,11.0
strobe,4.0,
strocker,,1.0
strode,,2.0
stroehmann,,1.0
stroke,4.0,12.0
stroll,6.0,
stroller,,1.0
strom,1.0,
strong,64.0,154.0
stronger,12.0,17.0
strongest,2.0,16.0
stronghold,,1.0
stronglybut,,1.0
strongman,,1.0
strongpoint,1.0,
strongwil,2.0,1.0
strongword,1.0,
strove,,2.0
struck,6.0,15.0
structur,18.0,37.0
struggl,41.0,66.0
strum,,1.0
strung,4.0,3.0
strungout,1.0,
strut,5.0,1.0
struther,,1.0
strychninelac,1.0,
stu,8.0,
stuart,13.0,33.0
stubbl,1.0,
stubbor,,1.0
stubborn,3.0,6.0
stuck,37.0,24.0
stucker,,1.0
stuckup,2.0,1.0
stud,8.0,6.0
studebak,,1.0
student,52.0,76.0
studentteach,,1.0
studi,34.0,54.0
studio,85.0,65.0
studiofinanc,1.0,
studioimpos,1.0,
studioreleas,,1.0
studious,,1.0
studyingabroad,1.0,
stuf,9.0,8.0
stuff,95.0,67.0
stuffexcept,,1.0
stuffi,,1.0
stuggl,,1.0
stultifi,,1.0
stumbl,33.0,29.0
stump,2.0,2.0
stun,25.0,65.0
stung,2.0,2.0
stunt,42.0,30.0
stuntbutt,1.0,
stuntman,1.0,1.0
stuntsspeci,1.0,
stuntwoman,1.0,
stupefi,5.0,1.0
stupend,1.0,1.0
stupid,180.0,27.0
stupidass,1.0,
stupidest,3.0,
stupidfun,,1.0
stupor,2.0,1.0
sturdi,,4.0
stus,1.0,
stutter,3.0,2.0
style,110.0,124.0
stylewis,1.0,
stylish,13.0,26.0
stylist,11.0,16.0
styliz,1.0,10.0
stymi,1.0,1.0
styrofoam,1.0,
su,1.0,3.0
suaku,1.0,
suarez,1.0,
suav,9.0,10.0
suaveasev,1.0,
suaveyetunsuav,1.0,
sub,9.0,5.0
subconsci,1.0,7.0
subcontin,,1.0
subcultur,2.0,3.0
subdesarrollo,,1.0
subdu,9.0,7.0
subduedand,,1.0
subgenr,3.0,9.0
subhuman,,1.0
subinspir,1.0,
subject,75.0,99.0
subjectmatt,,1.0
subjug,,2.0
sublead,,1.0
sublim,3.0,4.0
submarin,1.0,13.0
submediocr,1.0,
submerg,2.0,1.0
submiss,1.0,1.0
submit,5.0,
subordin,1.0,3.0
subpar,6.0,
subplot,115.0,32.0
subscrib,,5.0
subscript,1.0,
subsequ,16.0,18.0
subservi,1.0,
subsid,1.0,
subsidiari,,2.0
subsnl,1.0,
substanc,35.0,23.0
substandard,4.0,1.0
substant,,2.0
substanti,6.0,11.0
substitut,3.0,6.0
substori,2.0,
subsum,,1.0
subt,1.0,7.0
subterfug,,2.0
subtext,2.0,
subthem,1.0,2.0
subtitl,10.0,19.0
subtitlephob,,1.0
subtl,19.0,72.0
subtler,,2.0
subtleti,12.0,14.0
subtley,,1.0
subtract,1.0,
suburb,2.0,3.0
suburban,4.0,9.0
suburbia,4.0,2.0
subvers,3.0,4.0
subvert,2.0,
subway,10.0,4.0
succeed,33.0,78.0
success,134.0,199.0
successfuli,,1.0
successor,3.0,5.0
succinct,3.0,
succul,1.0,
succumb,4.0,8.0
suce,2.0,
sucess,,1.0
such,389.0,468.0
suchet,3.0,
suck,41.0,18.0
sucker,8.0,5.0
suckerpunch,,1.0
suckingout,1.0,
suckup,1.0,
suction,1.0,
sudan,1.0,
sudden,69.0,69.0
suddeth,1.0,
sue,4.0,10.0
suffer,63.0,72.0
suffic,9.0,8.0
suffici,6.0,6.0
suffoc,1.0,3.0
suffus,1.0,
sufi,,4.0
sufism,,1.0
sugar,2.0,10.0
sugarco,,1.0
sugari,4.0,1.0
sugarish,,1.0
sugarplum,,1.0
sugarri,,1.0
sugerco,,1.0
suggest,50.0,57.0
sugiyama,,7.0
sugiyana,,1.0
suicid,38.0,36.0
suit,57.0,45.0
suitabl,15.0,19.0
suitandti,,1.0
suitcas,4.0,2.0
suitor,2.0,4.0
sulaco,,3.0
sulfur,1.0,
sulk,1.0,1.0
sulka,2.0,
sulki,1.0,
sullen,3.0,3.0
sulli,1.0,1.0
sullivan,,4.0
sultan,1.0,
sultri,9.0,5.0
sulu,,2.0
sum,23.0,22.0
summa,,1.0
summar,4.0,6.0
summari,5.0,5.0
summat,,1.0
summer,140.0,105.0
summertim,1.0,1.0
summit,1.0,
summon,6.0,3.0
sumo,2.0,
sumptuous,2.0,9.0
sun,19.0,17.0
sunbath,,2.0
sunda,1.0,1.0
sundanc,2.0,10.0
sunday,8.0,13.0
sunder,,1.0
sundri,,1.0
sung,1.0,5.0
sunglass,4.0,5.0
sunglasswear,1.0,
sunhil,1.0,
sunk,7.0,10.0
sunken,1.0,3.0
sunlight,1.0,3.0
sunlit,,1.0
sunni,2.0,13.0
sunnybrook,1.0,
sunris,2.0,5.0
sunset,3.0,3.0
sunshin,2.0,4.0
sunshini,1.0,
suntim,1.0,
suo,,4.0
suong,,2.0
supburb,,1.0
super,20.0,15.0
superador,1.0,
superag,1.0,
superb,13.0,57.0
superbl,3.0,11.0
superblyr,,2.0
superbookstor,,1.0
superbowl,1.0,
superced,,1.0
supercharg,,1.0
supercili,,2.0
supercod,1.0,
supercomput,1.0,
supercop,2.0,6.0
supercyph,1.0,
superdemon,1.0,
superdup,1.0,
superencrypt,1.0,
superfici,21.0,17.0
superfl,,1.0
superflu,9.0,3.0
superfreak,1.0,
supergirl,18.0,
supergirlth,1.0,
superglu,1.0,
superhero,18.0,6.0
superheroact,1.0,
superhuman,3.0,3.0
superhyp,1.0,
superimpos,1.0,1.0
superintellig,3.0,
superintend,2.0,
superior,57.0,30.0
superjudgment,,1.0
superl,,1.0
superlight,1.0,
superman,17.0,4.0
supermarket,2.0,8.0
supermodel,6.0,2.0
supermodellevel,1.0,
supermom,,1.0
supermushi,1.0,
supernatur,12.0,14.0
supernova,11.0,
superorgasm,1.0,
superpoliceman,1.0,
superpow,1.0,
superrich,1.0,
supersecret,1.0,
supersed,,1.0
supersens,1.0,
supersmart,3.0,
supersoldi,1.0,
superstar,2.0,11.0
superstardom,1.0,1.0
superstit,1.0,
superstructur,,1.0
supertech,,1.0
supertechnolog,1.0,1.0
superviol,1.0,
supervirus,1.0,
supervis,4.0,3.0
supervisor,,10.0
superweapon,2.0,1.0
suppl,1.0,
supplement,,3.0
suppli,17.0,17.0
supplier,1.0,1.0
supplot,1.0,
supplytrad,,1.0
suppoos,,1.0
support,94.0,179.0
suppos,236.0,100.0
suppress,2.0,2.0
suprem,5.0,13.0
supremaci,1.0,4.0
supremacist,1.0,2.0
supremebozo,,1.0
supris,1.0,5.0
sur,1.0,
sure,210.0,207.0
surefir,1.0,1.0
surehand,,1.0
surf,4.0,5.0
surfac,28.0,30.0
surfboard,1.0,
surfeit,,1.0
surfer,4.0,5.0
surg,2.0,2.0
surgeon,4.0,4.0
surgeri,4.0,8.0
surgic,1.0,1.0
surley,1.0,
surmis,1.0,2.0
surnam,,1.0
surpass,5.0,10.0
surplus,1.0,
surpris,192.0,279.0
surprisin,,1.0
surprisinglyresili,,1.0
surreal,13.0,25.0
surrealist,4.0,10.0
surrend,1.0,7.0
surreptiti,,2.0
surrog,5.0,9.0
surround,31.0,55.0
surroundsound,,1.0
surveil,7.0,3.0
survey,5.0,3.0
surviv,53.0,55.0
survivor,19.0,26.0
susan,16.0,18.0
susann,2.0,
suscept,1.0,1.0
suschitzki,,1.0
suspect,54.0,77.0
suspend,9.0,13.0
suspens,103.0,82.0
suspensefil,,1.0
suspensehorror,,1.0
suspenseless,1.0,
suspensesci,,1.0
suspensethril,1.0,
suspensor,1.0,
suspici,18.0,14.0
suspicion,7.0,6.0
suspiria,,9.0
sustain,14.0,12.0
susten,,3.0
sutherland,17.0,13.0
sutton,1.0,
sutur,,2.0
suvari,8.0,2.0
suverov,,1.0
suviv,,1.0
suzann,2.0,10.0
suzi,15.0,2.0
sv,,3.0
svenwara,1.0,
svs,,1.0
swagger,1.0,1.0
swain,,2.0
swallow,15.0,5.0
swamp,1.0,2.0
swampi,,1.0
swan,8.0,4.0
swanbeck,,1.0
swank,,2.0
swanki,1.0,1.0
swann,,2.0
swanson,6.0,2.0
swansong,1.0,
swarm,8.0,5.0
swarthi,,1.0
swartzenegg,2.0,
swashbuck,1.0,
swashbuckl,2.0,3.0
swastika,,3.0
swastikawear,,1.0
swat,1.0,1.0
swatch,1.0,
sway,3.0,5.0
swayz,5.0,
swear,14.0,11.0
sweargruntblast,1.0,
sweat,7.0,3.0
sweater,1.0,2.0
sweathog,,2.0
sweati,4.0,6.0
sweatinduc,1.0,
sweatshirt,,1.0
swede,1.0,
sweden,3.0,2.0
swedish,1.0,1.0
sweeney,3.0,1.0
sweep,10.0,19.0
sweepstak,1.0,
sweet,33.0,100.0
sweetback,,25.0
sweeteeri,,1.0
sweeten,,2.0
sweetest,1.0,5.0
sweetfac,,1.0
sweetheart,11.0,6.0
sweeti,1.0,
sweetnatur,2.0,1.0
swell,8.0,5.0
swept,3.0,5.0
swerv,1.0,
swicord,,1.0
swift,6.0,5.0
swill,3.0,
swim,14.0,9.0
swimmer,,2.0
swimsuit,1.0,
swindl,2.0,
swindler,1.0,1.0
swing,12.0,11.0
swingdanc,,1.0
swinger,4.0,6.0
swinton,,8.0
swipe,1.0,5.0
swirl,3.0,1.0
swish,1.0,
swiss,,2.0
switch,15.0,22.0
switchback,11.0,
switchblad,,1.0
switzerland,1.0,
swoon,2.0,3.0
swoop,3.0,2.0
swoosi,1.0,
swope,,2.0
sword,17.0,16.0
swordfight,,1.0
swordfish,,1.0
swordplay,4.0,
swordsman,1.0,
swordwield,,1.0
swore,2.0,2.0
sworn,4.0,2.0
sycoph,,1.0
syd,,12.0
sydney,5.0,3.0
sydni,1.0,
sydow,,2.0
syke,1.0,1.0
syllabl,2.0,
sylvest,16.0,7.0
sylvi,2.0,1.0
sylvia,3.0,6.0
symbiosi,,2.0
symbol,14.0,46.0
symbolis,1.0,
symbolismin,,1.0
symmetri,,1.0
sympath,8.0,17.0
sympathet,23.0,35.0
sympathi,14.0,22.0
sympathis,1.0,2.0
symphoni,1.0,
symptom,,3.0
symptomat,1.0,1.0
sync,3.0,5.0
synch,2.0,1.0
synchron,2.0,5.0
synchronis,,1.0
syndic,,2.0
syndrom,10.0,2.0
syndromelik,,1.0
synergi,,1.0
synonym,2.0,3.0
synopsi,27.0,18.0
synth,1.0,
synthes,1.0,2.0
synthet,4.0,
synthheavi,,1.0
syring,,1.0
syrup,2.0,
syrupi,,2.0
system,30.0,61.0
systemat,3.0,3.0
systemsit,,1.0
sytabl,,1.0
szabo,,2.0
szeman,,1.0
szubanski,2.0,1.0
szwarc,6.0,
ta,6.0,
tab,1.0,
tabasco,,1.0
tabio,,1.0
tabl,24.0,27.0
tablet,1.0,
tablewar,,1.0
tabloid,4.0,4.0
tabloidish,,1.0
taboo,1.0,6.0
taboosmash,1.0,
tacit,,1.0
taciturn,1.0,2.0
tack,4.0,10.0
tackedon,1.0,2.0
tacki,5.0,3.0
tackl,8.0,20.0
tackyana,1.0,
taco,4.0,1.0
tact,3.0,4.0
tactic,7.0,7.0
tactil,,1.0
tad,2.0,14.0
tadtoolong,,1.0
tael,,7.0
tafkap,1.0,
tag,8.0,16.0
tagalong,,2.0
tagawa,2.0,
taggart,,1.0
taggert,2.0,
taghmaoui,,1.0
taglin,8.0,7.0
tagteam,2.0,
taguchi,,3.0
tahiti,,1.0
taho,,3.0
tai,,1.0
tail,3.0,2.0
tailor,4.0,4.0
tainsi,,1.0
taint,2.0,2.0
taiwan,9.0,
taiwanes,2.0,
taj,,1.0
takaaki,2.0,
take,570.0,686.0
takehiro,1.0,
takei,,2.0
takeitorleaveit,,1.0
taken,80.0,85.0
takenaka,,2.0
takenocrap,,1.0
takeoff,2.0,2.0
takeov,1.0,1.0
takeshi,1.0,
takin,,1.0
talal,,1.0
talbot,1.0,
tale,57.0,120.0
talent,191.0,146.0
talentchalleng,1.0,
talentimpair,1.0,
talentless,4.0,
talentsamuel,,1.0
taleth,1.0,
talia,1.0,
talk,196.0,148.0
talkat,1.0,2.0
talker,1.0,1.0
talki,4.0,5.0
talkin,1.0,2.0
talkingdirectlyintothecameraschtick,,1.0
talkinghead,,1.0
talkshow,,3.0
tall,15.0,11.0
taller,1.0,
talli,2.0,
talmud,,3.0
talon,5.0,1.0
tamala,1.0,
tamara,1.0,2.0
tambor,1.0,
tame,10.0,5.0
tamiyo,,2.0
tamlyn,1.0,
tammi,1.0,4.0
tamora,,4.0
tamper,1.0,3.0
tampon,1.0,
tampopo,,11.0
tamuera,1.0,
tan,2.0,3.0
tanaka,4.0,
tandem,1.0,1.0
tandon,,1.0
tang,,1.0
tangent,5.0,
tangenti,3.0,1.0
tangibl,1.0,
tangienti,1.0,
tangl,2.0,2.0
tangledup,1.0,
tango,17.0,10.0
tangodanc,,1.0
tania,,1.0
tank,13.0,8.0
tanker,4.0,
tannek,1.0,
tanner,,5.0
tant,,1.0
tantal,2.0,2.0
tantamount,,1.0
tantoo,,1.0
tantor,,3.0
tantric,,1.0
tantrum,2.0,5.0
tao,,1.0
tap,5.0,8.0
tape,17.0,17.0
tapehead,1.0,
tapestri,,1.0
tapioca,2.0,
tappan,,5.0
tara,1.0,5.0
taraji,,1.0
taran,,26.0
tarantino,11.0,77.0
tarantinoesqu,1.0,
tarantinoish,1.0,
tarantinolook,1.0,
tarantinorobert,1.0,
tarantula,7.0,
tardi,1.0,1.0
tardio,1.0,
target,50.0,47.0
tarheel,1.0,
tariq,,1.0
tarkofski,,1.0
tarkovskian,,1.0
tarlov,,1.0
tarnish,2.0,1.0
tarp,1.0,
tarsem,,1.0
tart,2.0,1.0
tarzan,25.0,49.0
tasha,1.0,
task,35.0,39.0
tasmania,2.0,
tast,37.0,33.0
tasteless,5.0,7.0
tasti,1.0,3.0
tate,,8.0
tati,,7.0
tatoo,1.0,1.0
tatooin,3.0,12.0
tatopol,,1.0
tatopoulo,3.0,
tatopouloss,1.0,
tatter,1.0,1.0
tattoo,9.0,6.0
tatum,1.0,1.0
tatyana,2.0,6.0
taught,4.0,8.0
taunt,6.0,7.0
taupin,,1.0
taut,2.0,4.0
tautou,,1.0
tawdri,2.0,3.0
tax,7.0,12.0
taxat,,1.0
taxi,2.0,10.0
taxicab,,1.0
tay,5.0,5.0
taylor,34.0,13.0
taylorthoma,,1.0
taymor,,4.0
tbird,1.0,2.0
tbn,1.0,
tbwp,,4.0
tcheki,1.0,2.0
tcs,1.0,
tea,11.0,9.0
teach,22.0,31.0
teacher,27.0,55.0
teacherstud,,1.0
teagu,,1.0
team,142.0,110.0
teammat,5.0,2.0
teamwork,2.0,
teapot,,1.0
tear,23.0,37.0
